job_url,site,title,company,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
https://www.linkedin.com/jobs/view/3774748519,linkedin,UX/UI Designer,Aroma360,"Miami, FL",fulltime,2023-11-30,,,,,,0.0,Actively Hiring,,"Who We AreAroma360 is a boutique Scent Marketing and Branding company that specializes in providing the highest-quality essential oil-based scenting solutions to businesses and individuals all around the world. As the only full-service scent company, Aroma360 guides clients from concept and development to strategic implementation while priding themselves with exceptional customer service every step of the way. Hotel Collection is a subsidiary of Aroma 360, it's the lifestyle brand of Aroma360.Job SummaryWe are looking for a talented and experienced Shopify UI/UX Designer to join our team. The ideal candidate should have a strong background in designing user-friendly and aesthetically pleasing e-commerce websites on the Shopify platform.ResponsibilitiesDesign, develop and implement user-centered design solutions for Shopify websites. Create wireframes, prototypes, and high-fidelity mockups to effectively communicate design concepts. Conduct user research and testing to gather insights and validate design solutions. Collaborate with cross-functional teams, including developers and product managers, to ensure that design solutions are feasible and meet project requirements. Stay current with industry trends and technology advancements related to Shopify and e-commerce design. RequirementsProven experience as a Shopify UI/UX Designer. Strong portfolio demonstrating a deep understanding of Shopify and e-commerce design. Strong understanding of user-centered design principles, user research, and testing methodologies. Proficient in wireframing and prototyping tools such as Sketch, Figma, or similar. Excellent written and verbal communication skills, with the ability to present and defend design decisions. Ability to manage multiple projects simultaneously and meet deadlines. Salary & Benefits$75K-$85K Based on experienceMedical, Dental, Vision401kPaid time offEmployee product discountBeautiful, modern, luxury officeAmazing growth environment and fun cultureSchedule & LocationOffice location: Wynwood- Miami, FLSchedule: Monday – FridayHours: 8:30a – 5:30pOur MissionThe foundation of Aroma360 is built on two primary principles — to provide a healthy scenting solution for homes and businesses, and to educate people about the incredible benefits of Aromachology. Through the incorporation of our high-quality oils, we strive to not only create aromatic sanctuaries but also to preserve the naturally occurring therapeutic properties. Whether it be incorporating a scent to stimulate sales, enhance perceived value or to increase feelings of trust and calmness – scent is a powerful tool that is widely underused.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
https://www.linkedin.com/jobs/view/3727703177,linkedin,"UX & Product Design Internships (Summer 2024 - NYC, LA or Remote)",Paramount,"New York, NY",fulltime,2023-10-06,,,,,,0.0,Actively Hiring,paramountaccommodations@paramount.com,"Emerging Talent at ParamountCollege students, start your career at the forefront of culture and conversation and work for entertainment's most iconic brands!Our Summer Internship Program offers endless ways to explore careers through an immersive 10-week, well-rounded paid program that encourages students to bring their passions and insights to work. Most importantly, the program acts as a pipeline for future opportunities.Exciting perks tailored just for you!Speaker series with industry expertsUnique networking opportunities & social eventsComplimentary Paramount+ with Showtime subscription during your internshipWorkshops on crafting your resume, nailing interviews and career strategy1:1 mentorship, volunteer opportunities, on-the-job learning and so much more!Potential Brands:CBS Sports DigitalPluto TVParamount+ShowtimeQualifications:Must be currently enrolled as a student, and working towards a Bachelor’s or Master's Degree in User Experience Design, Human-Centered Interaction, Psychology, Behavioral Design, or other equivalent field. You understand how to balance application performance, aesthetics and pre-existing interaction models and patterns. Experience using Figma in a design team, cohort, or classroom setting. Portfolio examples or case studies that demonstrate UX deliverables for Product Design (e.g., wireframes, mock-ups, user flows, prototypes) with the ability to clearly articulate their design thinking and rationale, as well as the user & business problems they were solving for. Portfolio examples or case studies that demonstrate research deliverables (e.g., study plans, reports, insights). Familiarity using a design system management tool like Zeroheight or Design System ManagerParamount Global (NASDAQ: PARA, PARAA) is a leading global media and entertainment company that creates premium content and experiences for audiences worldwide. Driven by iconic studios, networks and streaming services, Paramount's portfolio of consumer brands includes CBS, Showtime Networks, Paramount Pictures, Nickelodeon, MTV, Comedy Central, BET, Paramount+, Pluto TV and Simon & Schuster, among others. Paramount delivers the largest share of the U.S. television audience and boasts one of the industry's most important and extensive libraries of TV and film titles. In addition to offering innovative streaming services and digital video products, the company provides powerful capabilities in production, distribution and advertising solutions.Additional InformationHiring Salary Range: $38.00.The hiring salary range for this position applies to New York City, California, Colorado, Washington state, and most other geographies. Starting pay for the successful applicant depends on a variety of job-related factors, including but not limited to geographic location, market demands, experience, training, and education. The benefits available for this position include medical, dental, vision, 401(k) plan, life insurance coverage, disability benefits, tuition assistance program and PTO or, if applicable, as otherwise dictated by the appropriate Collective Bargaining Agreement.https://www.paramount.com/careers/benefitsParamount is an equal opportunity employer (EOE) including disability/vet.At Paramount, the spirit of inclusion feeds into everything that we do, on-screen and off. From the programming and movies we create to employee benefits/programs and social impact outreach initiatives, we believe that opportunity, access, resources and rewards should be available to and for the benefit of all. Paramount is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ethnicity, ancestry, religion, creed, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, and Veteran status.If you are a qualified individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to use or access. https://www.paramount.com/careers as a result of your disability. You can request reasonable accommodations by calling 212.846.5500 or by sending an email to paramountaccommodations@paramount.com. Only messages left for this purpose will be returned."
https://www.linkedin.com/jobs/view/3752267043,linkedin,Junior UI/UX Designer,Ampcontrol,"New York, United States",fulltime,2023-10-27,,,,,,0.0,,,"Ampcontrol is actively seeking a talented Junior UI Designer to join our expanding team. In this role, you will collaborate closely with our product designer and product manager to craft and enhance our user interface used by our customers on a daily basis.What You Will Do:Develop UI designs for Ampcontrol’s data-heavy web and mobile applicationsCollaborate with product designers and product managers in the product planning processActively participate in brainstorming sessions, contributing innovative design ideasAssist in developing wireframes, mockups, and high-quality final design iterationsEnsure that designs align with the UI’s design system and guidelinesStay abreast of industry trends and best practices in UI designProvide invaluable support in usability testing, gathering feedback for design enhancementsRequirementsPossess a Bachelor's degree in Graphic Design, Interaction Design, or a related fieldBring 1+ years of UI design experience in dashboards, data visualization, or similar platformsProficient in Figma, a fundamental tool in our design processAn excellent communicator with the ability to inspire and connect with teammatesSelf-motivated and self-managing – we value individuals who take ownership of their areasKnowledgeable about user-centered design principles and UX design best practicesPassionate about staying up to date with industry trends and design innovationsEnthusiastic about tackling diverse and challenging design projectsPossess a creative, detail-oriented nature and the ability to manage multiple tasks effectivelyPassionate about contributing to the clean-tech sector and becoming an integral part of a growing startupAdditional Requirements:Based in New York or willing to relocate to the cityMust have US Work AuthorizationBenefitsHealthcare Plan (Medical, Dental & Vision) for your well-beingPaid Time Off, including Vacation, Sick Days, and Public HolidaysCommuter Benefits to ease your daily journey to the heart of NYC"
https://www.linkedin.com/jobs/view/3770824597,linkedin,UX Researcher Intern,Discord,"San Francisco, CA",internship,2023-11-21,,,,,,0.0,Actively Hiring,,"The Summer Internship:At Discord, we are committed to creating a welcoming digital space where friends and communities can hang out together to create memorable experiences. We offer a personalized experience for interns, and our aim is to offer an experience that mimics what it is like to actually work here. We match qualified interns with projects and groups, based on interests and skill sets and fully embed interns within those groups for the summer.Internships are paid and run for (at minimum) 12 weeks, targeting a start date in June 2024 to accommodate varying school calendars.The Team:We are seeking a passionate and proactive UX Researcher Intern to join our dynamic Research team. This position is ideal for a college student who possesses an unceasing curiosity, particularly focused on systems design and the development of innovative digital products.What you'll be doing:Work closely with researchers, product managers, data scientists, and designers to inform critical Product (business and design) decisionsParticipate in research scoping, recruitment, execution, and implementationLearn to leverage different research methods, tools, and data types to create and communicate a holistic understanding of people and experiencesDevelop artifacts like screeners, scripts, templates, and reports/presentationsInspire new ideas through design thinking exercises, like workshopsWhat you'll bring to the table:Currently enrolled in an undergraduate, Master's, or PHD course of studyAwareness of data and participant privacy best practicesExperience with qualitative and/or quantitative research methods, along with knowledge of when, why, and how to apply themBasic understanding of UX and service experience design and principlesExperience defining, finding, and communicating with the ""right"" people for the scope of research, including participants and stakeholdersNice-to-haves: Experience using any of the following tools:Discord!Recruitment (UserTesting, DScout, Respondent IO, User Interviews, Rally)Research (UserTesting, Qualtrics, DScout, Tremendous)Business (G-Suite, Video conferencing, Concord)Qualtrics or related survey toolSalary of $59/hour (undergrad), $69/hour (Master's) and $79/hour (PhD)Note: Disclosure as required by NYC Pay Transparency Law and CO Disclosure as required by sb19-085(8-5-20)Benefits listed below may differ from those available depending on terms of employment*Benefits and PerksComprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures)Mental health resources and quarterly wellness stipends14+ paid holidays, 4 weeks of PTO + use-what-you-need sick days Paid parental leave (plus fertility, adoption and other family planning benefits)Flexible long-term work options (remote and hybrid)Volunteer time offA diverse slate of Employee Resource Groups Plus commuter contributions and other perks for office-based employeesAbout UsDiscord is a voice, video and text app that helps friends and communities come together to hang out and explore their interests — from artists and activists, to study groups, sneakerheads, plant parents, and more. With 150 million monthly users across 19 million active communities, called servers, Discord has grown to become one of the most popular communications services in the world. Discord was built without selling ads or user data and instead, offers a premium subscription called Nitro that gives users special perks like higher quality streams and fun customizations.We’re working toward an inclusive world where no one feels like an outsider, where genuine human connection is a click, text chat, or voice call away. A place where everyone can find belonging. Challenging? Heck yes. Rewarding? Double heck yes. It’s a mission that gives us the chance to positively impact millions of people all over the world. So if this strikes a chord with you, come build belonging with us!"
https://www.linkedin.com/jobs/view/3773054997,linkedin,Digital Designer,Madewell,"New York, NY",fulltime,,,,,,,0.0,Actively Hiring,,"Our StorySimply put, we make great jeans and all the cool stuff you wear with them. And, beyond our devotion to premium denim, we believe in putting people and planet first in everything we do from our commitment to sustainable production to our focus on broadening opportunity and building belonging.Whether you’re taking the first step in your career or are looking for an exciting new opportunity, we have a wide array of challenging and creative roles for you. We foster a collaborative, community-driven and innovative environment in our stores, home office, and distribution and call centers. Want in?We’re proud to have been recognized as an industry leader in:America’s Greatest Workplaces for Diversity (Newsweek, 2023)America’s Greatest Workplaces for Women (Newsweek, 2023)Best Employers for Diversity (Forbes, 2022)Best Employers for New Grads (Forbes, 2022)Best Place to Work for LGBTQ+ Equality (The Human Rights Campaign Foundation, 2022)DIGITAL DESIGNER(Reports to VP – Digital Creative)Madewell seeks a highly motivated Digital Designer to work on all aspects of madewell.com. The Digital Designer will be involved in the research and design for emails, monthly site creative, promotional assets, digital marketing campaigns, and UX-led projects. The position is 100% remote with the option of coming into the office on occasion.You’ve got to…Get us – a passion for the brand that shows up in everything you do, everyday. Be a strategic thinker – spend time and energy on what drives the greatest results. Look under rocks, be curious, ask questions and use your smarts to think boldly and do the right thing. Be a team player – cultivate productive relationships with cross-functional business partners. Communicate consistently, with purpose and an understanding of your audience. Be a multi-task master – make quick decisions under tight timelines. Be nimble and comfortable with change. Work independently and take the lead, even when all of the pieces are not in place. Articulate your point of view and have the courage and conviction to stand up for your beliefs. Have a great fashion esthetic and be all over what’s happening in the industry. Always be on, up for anything and ready to have fun along the way. We want you to…Under the guidance of the Digital Creative VP, ensure consistent, clear communication of the Madewell brand in our digital touchpoints. Help develop and execute product and marketing focused concepts in partnership with Madewell brand creative and marketing teams. Partner with copy to create product stories and mini sites. Explore and present new design ideas to Madewell brand creative team. Propose new technology uses, interfaces and functionalities. Partner with the production team to develop and quality control site overhauls on madewell.com. Collaborate with the UX team to ensure projects come to life. Oh, and by the way, you…BS/BA degree or equivalent combination of education and experience sufficient to successfully perform essential functions of the job. 3-4 years of design experience Understanding of the brand, refined taste level Strong formal design and typography skills Knowledge of digital technology and its opportunities and restrictions Understanding of Information Architecture Ability to prioritize and follow through Ability to intuit global design trends Meet creative review and production deadlines Detail oriented and highly organized Proactive, excellent communication skillsWe are committed to affirmatively providing equal opportunity to all associates and qualified applicants without regard to race, color, ancestry, national origin, religion, sex, marital status, sexual orientation, gender identity or expression, legally protected physical or mental disability or any other basis protected under applicable law.We welcome you to apply, even if you don't check all the boxes. Our passion is scouting life-long learners who are driven by curiosity, and who feel connected to our brands and share our desire to make an impact. We’re always seeking bright new talent who leverage their unique experiences to discover, grow and evolve with our teams.Benefits + PerksHealth & Well-being - Eligible associates and family members receive medical, dental, prescription and vision insurance, family planning (fertility, adoption & surrogacy support), fitness discounts, medical travel and more. Associate Discount - We love our products just as much as you do! That’s why we offer a great associate discount across all of our brands (J.Crew, J.Crew Factory, and Madewell). Flex Fridays - In addition to our hybrid work model, we also close our office at 1:00 PM every Friday year-round. Community Impact - We support the communities where we live and work through our philanthropic efforts and the J.Crew Cares Program. Winter Break - In addition to our PTO package, J.Crew Group offers a winter break at the end of December to eligible full-time associates at the Home Office to provide time to refresh and recharge. Note: Availability of these benefits and perks may be subject to work location & employment type and may have certain eligibility requirements.Salary Range: $64,200.00 - $77,000.00At J.Crew Group (JCG) we aim to pay competitively for our company’s size and industry. The base salary offered will take into account internal equity and may vary depending on the candidate’s geographic region of work premises, job-related knowledge, skills, and experience among other factors. The base salary is just one component of J.Crew Group’s competitive total rewards strategy that also includes the opportunity for bonus, competitive benefits and perks.One of our core focuses here at JCG is creating a community and culture that builds belonging. We are deeply committed to our Diversity, Equity and Inclusion efforts, and we warmly welcome job applicants of all backgrounds.JCG is proud to affirmatively provide equal opportunity to all associates and qualified applicants without regard to race, color, religion, national origin or citizenship, age, sex, marital status, ancestry, legally protected physical or mental disability, veteran status, gender identity, sexual orientation or any other basis protected under applicable law."
https://www.linkedin.com/jobs/view/3777402676,linkedin,Creative Intern,Discord,"San Francisco, CA",internship,2023-12-02,,,,,,0.0,Actively Hiring,,"The Summer 2024 InternshipAt Discord, we offer a personalized experience for interns, and our aim is to offer an experience that mimics what it is like to actually work here. We match qualified interns with projects and groups, based on interests and skill sets and fully embed interns within those groups for the summer.Internships are paid and run for (at minimum) 12 weeks, targeting a start date in June 2024 to accommodate varying school calendars.The TeamThe Product Creative team is a hybrid team of illustrators, motion designers, animators, 3D artists, and product designers. We are dedicated to supporting the Product Design team on in-product projects. We work collaboratively to bring their ideas to life, co authoring experiences that deeply resonate with our customers and align with Discord’s mission. Our goal is to create vibrant, engaging experiences that truly represent our brand.What You’ll Be Doing:Work closely with Product Designers to bring ideas to life and inspire new ones through technical motion design projectsLearn from your Product Creative team members and collaborate with other teamsCreate engaging user flows, transforming them into user-friendly and delightful experiencesShare work early and often, adjusting whatever is necessary based on art directionWhat You'll Bring to the Table:Working towards a degree in Design (i.e. UX/UI, Interaction, Motion, Graphics, Web, or Product)A portfolio consisting of motion design and visual design, showcasing the ability to animate UI elements and typographyAn understanding of people's needs and its importance in the design processExperience with Adobe Creative Cloud (After Effects, Illustrator, Photoshop) and FigmaNice to have:Familiarity with Lottie is a big plus2D/3D Illustration experienceAbility to bring designs to life via prototypingSalary of $59/hour.Note: Disclosure as required by NYC Pay Transparency Law and CO Disclosure as required by sb19-085(8-5-20)Benefits listed below may differ from those available depending on terms of employment*Benefits and PerksComprehensive medical insurance including Health, Dental and Vision (plus up to $20,000 for gender affirmation procedures)Mental health resources and quarterly wellness stipends14+ paid holidays, 4 weeks of PTO + use-what-you-need sick days Paid parental leave (plus fertility, adoption and other family planning benefits)Flexible long-term work options (remote and hybrid)Volunteer time offA diverse slate of Employee Resource Groups Plus commuter contributions and other perks for office-based employeesAbout UsDiscord is a voice, video and text app that helps friends and communities come together to hang out and explore their interests — from artists and activists, to study groups, sneakerheads, plant parents, and more. With 150 million monthly users across 19 million active communities, called servers, Discord has grown to become one of the most popular communications services in the world. Discord was built without selling ads or user data and instead, offers a premium subscription called Nitro that gives users special perks like higher quality streams and fun customizations.We’re working toward an inclusive world where no one feels like an outsider, where genuine human connection is a click, text chat, or voice call away. A place where everyone can find belonging. Challenging? Heck yes. Rewarding? Double heck yes. It’s a mission that gives us the chance to positively impact millions of people all over the world. So if this strikes a chord with you, come build belonging with us!"
https://www.linkedin.com/jobs/view/3765038461,linkedin,Designer,Lyft,"New York, NY",fulltime,2023-11-16,,,,,,0.0,Actively Hiring,,"At Lyft, our mission is to improve people’s lives with the world’s best transportation. We start with our own community by creating an open, inclusive, and diverse organization.We’re looking for a Designer with impeccable taste and excellent design skills to join our in-house creative team. You’ll work on a range of projects from small email campaigns to semiannual product release campaigns. As a Designer, you’ll develop and iterate on a range of ideas and design solutions beginning at the brainstorming stage of a project, all the way through refinement and execution. You’ll report to the creative director, and work in close partnership with copywriters, producers, developers, marketing stakeholders, project managers, and other cross-functional teammates.In addition to design skills, you’ll need to demonstrate a wide range of soft skills, including collaboration, organization, adaptability, and excellent communication. You’ll bring proactive problem-solving and multiple potential solutions to each assignment.Our team values creative generosity, enthusiasm, and bringing good energy to the task of creating communications that support the company’s business and goals, educate our riders and drivers, and bring joy and inspiration to our audiences.Responsibilities:Create and ensure design consistency and excellence across a variety of deliverables including emails, in-app messages, blog posts, landing pages, and paid media assets.Partner closely with creative directors, marketers, and content strategists to execute first-class work in a fast-paced environment.Champion the Lyft brand style throughout all channels.Synthesize feedback from a variety of stakeholders to create appropriate solutions in the work you produce.Present and advocate for your creative work to a variety of stakeholders. Adapt quickly to incorporate new learnings and business updates into your creative and design work.Own your own creative projects from briefing through concepting, execution, and delivery, with support and guidance from creative directors.Create and organize meticulous design files for ease of collaboration.Bring excellent creative and design solutions to each project.Experience:4+ years experience at a design studio, agency or in-house design departmentA strong portfolio that demonstrates your strategic, conceptual, and design skills through visually-compelling work.Mastery of composition, typography, color, and imageryMastery of design tools: Figma, Illustrator, Photoshop (After Effects is a plus)Solid understanding of UX, web, responsive design, email, video, 3D, and animationA growth mindsetAbility to multitask, prioritize, and meet deadlines in a fast paced environmentAbility to be detailed in your execution, but flexible in your approachStrong interpersonal and communication skillsYou should be a Lyft user/believer :)Benefits:Great medical, dental, and vision insurance optionsMental health benefitsFamily building benefitsIn addition to 12 observed holidays, salaried team members have unlimited paid time off, hourly team members have 15 days paid time off401(k) plan to help save for your future18 weeks of paid parental leave. Biological, adoptive, and foster parents are all eligiblePre-tax commuter benefitsLyft Pink - Lyft team members get an exclusive opportunity to test new benefits of our Ridership ProgramLyft is an equal opportunity/affirmative action employer committed to an inclusive and diverse workplace. All qualified applicants will receive consideration for employment without regards to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status or any other basis prohibited by law. We also consider qualified applicants with criminal histories consistent with applicable federal, state and local law. Starting in September 2023, this role will be in-office on a hybrid schedule — Team Members will be expected to work in the office 3 days per week on Mondays, Wednesdays, and Thursdays. Additionally, hybrid roles have the flexibility to work from anywhere for up to 4 weeks per year. The expected range of pay for this position in the New York City area is $94,500 - $105,000. Salary ranges are dependent on a variety of factors, including qualifications, experience and geographic location. Range is not inclusive of potential equity offering, bonus or benefits. Your recruiter can share more information about the salary range specific to your working location and other factors during the hiring process."
https://www.linkedin.com/jobs/view/3752320835,linkedin,UX Designer,Chai,"Palo Alto, CA",fulltime,2023-11-07,,,,,,0.0,Actively Hiring,,"UX/UI DesignerOnsite, Palo Alto, CA$150-200K | PALO ALTO, CAChai is one of the fastest-growing, generative AI startups in Silicon Valley. YouTube but for LLM's - we have over 1 million active users.Here's why we might not be the right fit for you:• We work hard and have a high-velocity environment with lots of growth opportunities.• We value exceptional performance and continuous improvement. We believe that if you aren't constantly learning, you aren't growing.• You will be responsible and accountable for making high-impact decisions that determine Chai's futureHere are the top 2 reasons why you should join us:• Exponential growth. 1 Million MAU. Join the team that gets us to 100 million MAU.• Craftsmanship. Build something beautiful.Requirements:• Bachelor's degree.• 3+ years of experience in UI/UX Design.• Familiar with web development, able to translate design into code.Here is our tech stack:• Front end: Python, Flutter, Dart, Figma• Back end: Python, GCP, Redis, KubernetesProcess:Exceptionally fast, application to offer within 7 days.1. Apply here2. First round video interview, figma design take home3. Reference checks, negotiation, and offer"
https://www.linkedin.com/jobs/view/3744932530,linkedin,Junior Designer,EMPIRE,,fulltime,2023-10-31,,,,,,0.0,Medical insurance +7 benefits,,"Junior Designer EMPIRE is an independent label, born and bred out of the Bay Area (San Francisco, California). We have grown to become the largest independent record label in the U.S., with a significant global presence covering Africa, Asia, Europe, Australia and North and South America. We keep ourselves busy with a myriad of music-related services, ranging from the creation of original content and goods (e.g., sound recordings, music publishing, merchandise, and virtual goods) as well as the marketing, promotion, distribution, and creation of brand partnerships around the same.What You’ll Be DoingAssisting project managers to ensure artists rollout deadlines are metUsing brand consistent templates for socialsReworking artwork for various social channels Structuring Artist promotional sheetsCutting engaging music video adsPreparing artwork and files for packaged physicals (CD’s, and Vinyls)You’ll alsoCreate cover artwork and animations for a diverse roster of artistsBuilding pixel perfect billboards, posters, and other print specific materialsRequirementsThis is an entry level design position. We don’t expect you to have years of professional experience but we do expect you to have a great attitude and ambition to learn from the other designers. This is not a remote position - You must live in the Bay Area or be willing to relocate (You will be expected to work in our San Francisco office 4 days a week*).We’d like you to have some experience using a range of Adobe programs - photoshop (and you love guides and perfect alignment), as well as some experience with After Effects or Premiere, Illustrator, and InDesign.You have a general understanding of typography. You have an eye for structuring designs so that they are compelling and legible.You're very organized - you name files appropriately (you’re not using final.psd) plus you take the time to label your layers.Some experience with designing for digital platforms (Instagram, email, web).You have the capacity to handle multiple projects at once and see tasks fully through.BONUS POINTS IF….You have a print or animation experience You have experience using Asana You have a degree in Visual Communications or any other related Graphic Design degreeWe offer:Competitive salary commensurate with experienceHealth insurance, vision, and dentalLife Insurance, short-term disability, and long-term disability insurance is provided at no cost to youPaid Holidays and paid time offCompany 401k planCommuter, parking and cell phone allowanceAt Empire Distribution Inc., we value diversity and always treat all employees and job applicants based on merit, qualifications, competence, and talent. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.If you are passionate about music and design, and looking for a challenging role in a fast-paced, innovative environment, apply today. We look forward to hearing from you."
https://www.linkedin.com/jobs/view/3768470146,linkedin,"Product Designer, Production",Netflix,,fulltime,2023-11-17,,,,,,0.0,Actively Hiring,,"About Enterprise XDNetflix is one of the world's leading streaming entertainment service with over 238 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause, and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.The Enterprise XD team is at the heart of this work building tools that power the future of Netflix and a $15 billion+ content budget. We’re leaders in our field and on our teams. We collaborate with product, engineering and stakeholder partners to expertly apply the design process and leverage industry defining technology and data. We create innovative and scalable systems that make our proprietary experiences possible—from content, to games, to ads and more.About The Production Operations RoleNetflix Studio produces and delivers content at an unprecedented scale: Over 800 titles per year—globally—via a $15B content budget. As a product designer on the Production Operations team, you’ll collaborate closely with cross-functional partners to leverage years of data and insights to create industry setting tools that help our Studio bridge with Creative and Production partners to efficiently plan, manage and produce content—from Squid Games to Bridgerton to The Witcher and everything in between.About YouYou are an experienced designer with excellent communication and collaboration skills.You’re able to leverage the design process to consistently achieve high quality execution and participate in dialog on your team.You’re comfortable with ambiguity and can work with others to organize, break down, and structure complex problems.You’re an expert at time management. You independently balance your time wisely between day-to-day and long-term needs for the team.You’re proactive at connecting work and needs across teams.ResponsibilitiesLead multiple projects spanning sustained investments and roadmaps with cross-functional partners.Collaborate with product, data science, business, and engineering partners to lead and develop product and design strategies for existing roadmaps and new initiatives.Work with data science, studio partners, and consumer insights teams to gain a deep understanding of users and their needs.Expertly balance user and business needs to set direction and inspire the team to build ambitious, innovative, and industry defining solutions.Bring multiple stakeholders along the journey while you solve their most challenging problems for the business.Assess complex workflows to create simple, intuitive, and scalable product experiences that improve our ability to manage global productions.Use design as a tool for creating alignment on strategy between product teams and the stakeholders.Initiate and lead strategic and tactical discussions with cross-functional partners and stakeholders to identify business needs, shape strategy, and account for complexities and uncertainties.The Must-Haves7+ years of Product Design experience designing a mix of consumer and enterprise products.Demonstrated excellence in craft, communication, collaboration, and business acumen.Multiple examples of successful product launches that led to meaningful business impact.Ability to quickly grasp complex workflows and design solutions that scale to diverse and global teams.Ability to rapidly ideate, produce, and test multiple UX/UI concepts and prototypes.Expertise in playing a lead role on cross-functional teams to work with partners to define and execute against priorities.Strong communication skills to share concepts, facilitate discussions, and constructively debate their potential.Experience working in fast-paced, continuous delivery environments.A willingness to fail, learn, and share your findings with your colleagues.An ego-free and earnest mindset—you welcome candid feedback and constructively give it.A passion for entertainment, filmmaking, and storytelling.Even betterExperience designing enterprise, streaming, or productivity toolingAt Netflix, we carefully consider a wide range of compensation factors to determine your personal top of market. We rely on market indicators to determine compensation and consider your specific job, skills, and experience to get it right. These considerations can cause your compensation to vary and will also be dependent on your location.The overall market range for roles in this area of Netflix is typically $80,000-$550,000.This market range is based on total compensation (vs. only base salary), which is in line with our compensation philosophy. Netflix is a unique culture and environment. Learn more here."
